order_id,product_id,user_id,order_date,quantity,payment_amount,refund_flag,channel
O000917,P1003,U002499,2026-03-24,1,413.10,0,search
O000918,P1004,U001637,2026-03-24,1,242.10,0,direct
O000919,P1004,U000438,2026-03-24,2,527.24,0,recommendation
O000920,P1004,U001717,2026-03-24,1,255.55,0,search
O000921,P1004,U001101,2026-03-24,1,269.00,0,campaign
O000922,P1004,U000083,2026-03-24,1,263.62,0,direct
O000923,P1004,U000252,2026-03-24,1,242.10,0,search
O000924,P1005,U001356,2026-03-24,1,116.10,0,recommendation
O000925,P1005,U001763,2026-03-24,2,252.84,0,direct
O000926,P1005,U001615,2026-03-24,1,122.55,1,search
O000927,P1005,U002592,2026-03-24,1,126.42,0,campaign
O000928,P1005,U001085,2026-03-24,1,116.10,0,recommendation
O000929,P1001,U002454,2026-03-25,1,391.02,0,campaign
O000930,P1001,U001230,2026-03-25,1,379.05,0,search
O000931,P1001,U000769,2026-03-25,1,399.00,0,search
O000932,P1001,U000103,2026-03-25,1,379.05,0,search
O000933,P1001,U000134,2026-03-25,1,379.05,0,direct
O000934,P1001,U000519,2026-03-25,1,379.05,0,direct
O000935,P1001,U002335,2026-03-25,1,399.00,1,campaign
O000936,P1001,U001718,2026-03-25,1,399.00,0,search
O000937,P1001,U000015,2026-03-25,1,379.05,0,search
O000938,P1001,U001987,2026-03-25,1,399.00,0,recommendation
O000939,P1001,U001871,2026-03-25,1,379.05,0,search
O000940,P1001,U001358,2026-03-25,1,391.02,0,campaign
O000941,P1001,U001711,2026-03-25,1,379.05,1,search
O000942,P1001,U001759,2026-03-25,1,399.00,0,search
O000943,P1002,U000043,2026-03-25,1,799.00,0,search
O000944,P1002,U002377,2026-03-25,1,783.02,0,recommendation
O000945,P1002,U001761,2026-03-25,1,759.05,0,recommendation
O000946,P1002,U001365,2026-03-25,1,799.00,0,campaign
O000947,P1002,U002157,2026-03-25,1,783.02,0,campaign
O000948,P1002,U002348,2026-03-25,2,1566.04,0,direct
O000949,P1002,U001404,2026-03-25,1,783.02,0,campaign
O000950,P1003,U001072,2026-03-25,2,826.20,0,recommendation
O000951,P1003,U000946,2026-03-25,1,449.82,0,search
O000952,P1003,U002180,2026-03-25,1,413.10,0,campaign
O000953,P1003,U000392,2026-03-25,2,918.00,0,direct
O000954,P1003,U001101,2026-03-25,1,436.05,0,search
O000955,P1003,U002373,2026-03-25,1,436.05,0,search
O000956,P1004,U001941,2026-03-25,1,255.55,1,recommendation
O000957,P1004,U001952,2026-03-25,2,511.10,0,search
O000958,P1004,U001624,2026-03-25,2,527.24,0,recommendation
O000959,P1004,U001404,2026-03-25,2,484.20,0,campaign
O000960,P1005,U002272,2026-03-25,1,122.55,0,search
O000961,P1005,U000411,2026-03-25,1,126.42,0,search
O000962,P1005,U001180,2026-03-25,1,129.00,0,search
O000963,P1005,U000914,2026-03-25,1,126.42,0,search
O000964,P1005,U000367,2026-03-25,2,245.10,0,direct
O000965,P1001,U002311,2026-03-26,1,399.00,0,recommendation
O000966,P1001,U000917,2026-03-26,1,399.00,0,campaign
O000967,P1001,U001688,2026-03-26,1,399.00,0,search
O000968,P1001,U001091,2026-03-26,1,399.00,0,recommendation
O000969,P1001,U000424,2026-03-26,1,399.00,0,search
O000970,P1001,U000216,2026-03-26,1,379.05,0,campaign
O000971,P1001,U000436,2026-03-26,2,758.10,0,recommendation
O000972,P1001,U000988,2026-03-26,1,379.05,0,search
O000973,P1001,U001118,2026-03-26,1,399.00,0,search
O000974,P1001,U001447,2026-03-26,1,391.02,0,search
O000975,P1001,U001625,2026-03-26,2,782.04,0,search
O000976,P1001,U001622,2026-03-26,1,399.00,0,search
O000977,P1001,U001791,2026-03-26,1,391.02,0,search
O000978,P1001,U001918,2026-03-26,1,391.02,0,direct
O000979,P1002,U002448,2026-03-26,1,719.10,0,search
O000980,P1002,U000479,2026-03-26,1,719.10,0,search
O000981,P1002,U001399,2026-03-26,1,783.02,0,search
O000982,P1002,U000534,2026-03-26,2,1566.04,0,recommendation
O000983,P1002,U001535,2026-03-26,1,759.05,0,recommendation
O000984,P1002,U002257,2026-03-26,1,719.10,0,campaign
O000985,P1002,U002419,2026-03-26,1,719.10,0,recommendation
O000986,P1002,U001163,2026-03-26,2,1438.20,0,recommendation
O000987,P1003,U002001,2026-03-26,1,413.10,0,search
O000988,P1003,U002066,2026-03-26,1,449.82,0,search
O000989,P1003,U002003,2026-03-26,1,413.10,0,search
O000990,P1003,U001367,2026-03-26,1,413.10,0,campaign
O000991,P1003,U002037,2026-03-26,1,449.82,0,campaign
O000992,P1003,U002430,2026-03-26,1,436.05,0,search
O000993,P1003,U001302,2026-03-26,1,436.05,0,direct
O000994,P1003,U001060,2026-03-26,1,413.10,0,search
O000995,P1004,U000714,2026-03-26,1,269.00,0,direct
O000996,P1004,U000854,2026-03-26,1,263.62,0,search
O000997,P1004,U000482,2026-03-26,1,269.00,0,campaign
O000998,P1004,U001785,2026-03-26,1,263.62,0,search
O000999,P1005,U002385,2026-03-26,1,129.00,0,search
O001000,P1005,U001022,2026-03-26,1,122.55,0,direct
O001001,P1005,U000795,2026-03-26,1,116.10,0,search
O001002,P1005,U001921,2026-03-26,1,122.55,0,search
O001003,P1005,U001336,2026-03-26,1,129.00,1,recommendation
O001004,P1005,U001672,2026-03-26,1,126.42,0,search
O001005,P1001,U001343,2026-03-27,1,379.05,0,search
O001006,P1001,U002151,2026-03-27,1,379.05,0,search
O001007,P1001,U001037,2026-03-27,1,379.05,0,recommendation
O001008,P1001,U000535,2026-03-27,1,379.05,0,search
O001009,P1001,U001871,2026-03-27,1,399.00,0,search
O001010,P1001,U000966,2026-03-27,1,399.00,0,recommendation
O001011,P1001,U000511,2026-03-27,1,379.05,0,recommendation
O001012,P1001,U000270,2026-03-27,1,379.05,0,campaign
O001013,P1001,U001862,2026-03-27,2,798.00,0,recommendation
O001014,P1001,U000016,2026-03-27,1,399.00,0,recommendation
O001015,P1001,U001548,2026-03-27,1,399.00,0,search
O001016,P1001,U000134,2026-03-27,1,391.02,1,search
O001017,P1001,U001735,2026-03-27,1,379.05,0,campaign
O001018,P1001,U001361,2026-03-27,1,379.05,0,recommendation
O001019,P1001,U001389,2026-03-27,1,379.05,0,campaign
O001020,P1002,U000596,2026-03-27,1,799.00,0,campaign
O001021,P1002,U002267,2026-03-27,1,719.10,0,search
O001022,P1002,U001639,2026-03-27,1,799.00,0,direct
O001023,P1002,U000491,2026-03-27,1,759.05,0,search
O001024,P1002,U002499,2026-03-27,1,719.10,0,recommendation
O001025,P1002,U002087,2026-03-27,1,719.10,0,recommendation
O001026,P1002,U001892,2026-03-27,1,783.02,0,recommendation
O001027,P1003,U001042,2026-03-27,1,413.10,0,search
O001028,P1003,U000948,2026-03-27,1,413.10,1,campaign
O001029,P1003,U000943,2026-03-27,1,436.05,0,search
O001030,P1003,U000367,2026-03-27,1,459.00,0,campaign
O001031,P1003,U002110,2026-03-27,1,436.05,0,campaign
O001032,P1003,U000749,2026-03-27,1,413.10,0,search
O001033,P1003,U001216,2026-03-27,1,459.00,0,campaign
O001034,P1003,U000817,2026-03-27,1,413.10,0,direct
O001035,P1004,U002385,2026-03-27,1,255.55,0,recommendation
O001036,P1004,U002063,2026-03-27,2,538.00,0,recommendation
O001037,P1004,U001984,2026-03-27,1,269.00,0,campaign
O001038,P1004,U001763,2026-03-27,1,269.00,0,search
O001039,P1004,U000451,2026-03-27,1,263.62,0,recommendation
O001040,P1004,U000652,2026-03-27,2,527.24,0,recommendation
O001041,P1005,U001581,2026-03-27,2,245.10,0,recommendation
O001042,P1005,U001038,2026-03-27,1,122.55,0,search
O001043,P1005,U001610,2026-03-27,1,122.55,0,search
O001044,P1005,U002001,2026-03-27,1,129.00,0,search
O001045,P1005,U000586,2026-03-27,1,116.10,0,search
O001046,P1005,U000639,2026-03-27,1,122.55,0,search
O001047,P1001,U001493,2026-03-28,1,379.05,0,campaign
O001048,P1001,U000041,2026-03-28,2,798.00,0,search
O001049,P1001,U001045,2026-03-28,1,399.00,0,search
O001050,P1001,U001289,2026-03-28,1,399.00,0,search
O001051,P1001,U000084,2026-03-28,1,391.02,0,search
O001052,P1001,U001435,2026-03-28,1,379.05,0,direct
O001053,P1001,U002288,2026-03-28,2,782.04,0,campaign
O001054,P1001,U000141,2026-03-28,1,391.02,0,recommendation
O001055,P1001,U000277,2026-03-28,1,391.02,0,recommendation
O001056,P1001,U002389,2026-03-28,1,399.00,0,campaign
O001057,P1001,U001632,2026-03-28,1,379.05,0,search
O001058,P1001,U002196,2026-03-28,1,379.05,0,campaign
O001059,P1001,U000826,2026-03-28,1,391.02,0,search
O001060,P1001,U001652,2026-03-28,1,399.00,0,search
O001061,P1001,U002372,2026-03-28,1,391.02,0,search
O001062,P1001,U000487,2026-03-28,2,782.04,0,campaign
O001063,P1002,U000373,2026-03-28,1,783.02,0,recommendation
O001064,P1002,U002458,2026-03-28,1,799.00,0,search
O001065,P1002,U001978,2026-03-28,1,799.00,0,search
O001066,P1002,U001935,2026-03-28,2,1438.20,0,search
O001067,P1002,U000683,2026-03-28,1,799.00,0,recommendation
O001068,P1002,U000086,2026-03-28,1,719.10,0,search
O001069,P1003,U001543,2026-03-28,2,872.10,0,recommendation
O001070,P1003,U002568,2026-03-28,1,436.05,0,campaign
O001071,P1003,U002544,2026-03-28,2,826.20,0,campaign
O001072,P1003,U000659,2026-03-28,1,459.00,0,campaign
O001073,P1003,U000849,2026-03-28,1,436.05,0,direct
O001074,P1003,U000082,2026-03-28,1,449.82,0,recommendation
O001075,P1004,U002093,2026-03-28,1,242.10,0,campaign
O001076,P1004,U000296,2026-03-28,1,263.62,0,search
O001077,P1004,U002480,2026-03-28,1,269.00,0,direct
O001078,P1004,U002374,2026-03-28,2,511.10,1,recommendation
O001079,P1004,U000354,2026-03-28,1,255.55,0,campaign
O001080,P1004,U000492,2026-03-28,1,255.55,0,search
O001081,P1005,U001341,2026-03-28,2,258.00,0,recommendation
O001082,P1005,U000748,2026-03-28,1,116.10,0,campaign
O001083,P1005,U000380,2026-03-28,1,126.42,0,recommendation
O001084,P1005,U001692,2026-03-28,1,122.55,0,search
O001085,P1005,U001416,2026-03-28,1,129.00,0,direct
O001086,P1001,U001975,2026-03-29,1,379.05,0,recommendation
O001087,P1001,U001091,2026-03-29,1,391.02,0,search
O001088,P1001,U000052,2026-03-29,1,379.05,0,search
O001089,P1001,U002240,2026-03-29,2,782.04,0,search
O001090,P1001,U001734,2026-03-29,1,399.00,0,search
O001091,P1001,U001853,2026-03-29,2,782.04,0,search
O001092,P1001,U002422,2026-03-29,1,399.00,0,recommendation
O001093,P1001,U001670,2026-03-29,1,399.00,0,recommendation
O001094,P1001,U001303,2026-03-29,1,399.00,0,direct
O001095,P1001,U000810,2026-03-29,1,379.05,0,search
O001096,P1001,U000092,2026-03-29,1,379.05,0,recommendation
O001097,P1001,U002004,2026-03-29,1,399.00,0,recommendation
O001098,P1001,U000204,2026-03-29,1,391.02,0,recommendation
O001099,P1001,U000928,2026-03-29,1,391.02,0,search
O001100,P1001,U001179,2026-03-29,1,399.00,0,campaign
O001101,P1001,U001155,2026-03-29,1,399.00,1,campaign
O001102,P1001,U001558,2026-03-29,1,379.05,0,search
O001103,P1002,U001135,2026-03-29,1,719.10,0,campaign
O001104,P1002,U001316,2026-03-29,1,799.00,0,recommendation
O001105,P1002,U000142,2026-03-29,1,799.00,0,direct
O001106,P1002,U000765,2026-03-29,1,783.02,0,search
O001107,P1002,U002147,2026-03-29,1,759.05,0,campaign
O001108,P1002,U000594,2026-03-29,1,719.10,0,search
O001109,P1002,U002148,2026-03-29,1,799.00,0,campaign
O001110,P1003,U002559,2026-03-29,1,459.00,0,search
O001111,P1003,U000027,2026-03-29,1,413.10,0,search
O001112,P1003,U002280,2026-03-29,1,436.05,0,campaign
O001113,P1003,U000739,2026-03-29,1,413.10,0,search
O001114,P1003,U002095,2026-03-29,1,413.10,0,search
O001115,P1003,U001262,2026-03-29,1,436.05,0,search
O001116,P1003,U001920,2026-03-29,1,413.10,0,recommendation
O001117,P1004,U000172,2026-03-29,1,242.10,0,search
O001118,P1004,U000757,2026-03-29,1,242.10,0,recommendation
O001119,P1004,U002244,2026-03-29,1,263.62,0,recommendation
O001120,P1004,U002203,2026-03-29,1,263.62,0,search
O001121,P1005,U001520,2026-03-29,1,129.00,0,search
O001122,P1005,U001219,2026-03-29,1,126.42,0,direct
O001123,P1005,U002404,2026-03-29,1,126.42,0,campaign
O001124,P1005,U001531,2026-03-29,1,126.42,0,recommendation
O001125,P1005,U000192,2026-03-29,1,129.00,0,search
O001126,P1001,U002559,2026-03-30,1,379.05,0,search
O001127,P1001,U002106,2026-03-30,1,391.02,0,recommendation
O001128,P1001,U001000,2026-03-30,1,399.00,0,campaign
O001129,P1001,U001014,2026-03-30,1,399.00,0,campaign
O001130,P1001,U001553,2026-03-30,1,379.05,0,campaign
O001131,P1001,U001804,2026-03-30,1,379.05,0,search
O001132,P1001,U000410,2026-03-30,1,379.05,0,search
O001133,P1001,U000421,2026-03-30,1,379.05,0,recommendation
O001134,P1001,U001850,2026-03-30,1,391.02,0,campaign
O001135,P1001,U001066,2026-03-30,1,391.02,0,search
O001136,P1001,U000253,2026-03-30,1,391.02,0,search
O001137,P1001,U002508,2026-03-30,1,391.02,0,search
O001138,P1001,U001585,2026-03-30,1,399.00,0,recommendation
O001139,P1001,U001028,2026-03-30,1,379.05,0,search
O001140,P1001,U000267,2026-03-30,1,399.00,1,recommendation
O001141,P1002,U000536,2026-03-30,2,1598.00,0,recommendation
O001142,P1002,U002058,2026-03-30,2,1566.04,0,recommendation
O001143,P1002,U000202,2026-03-30,1,719.10,1,search
O001144,P1002,U002023,2026-03-30,1,783.02,0,recommendation
O001145,P1002,U001941,2026-03-30,1,783.02,0,recommendation
O001146,P1002,U001473,2026-03-30,1,759.05,0,recommendation
O001147,P1002,U000167,2026-03-30,1,719.10,0,search
O001148,P1003,U001645,2026-03-30,1,449.82,0,recommendation
O001149,P1003,U001865,2026-03-30,1,436.05,0,campaign
O001150,P1003,U001952,2026-03-30,2,899.64,0,direct
O001151,P1003,U001711,2026-03-30,1,459.00,1,recommendation
O001152,P1003,U001398,2026-03-30,1,449.82,0,direct
O001153,P1003,U001486,2026-03-30,1,459.00,0,direct
O001154,P1004,U001396,2026-03-30,1,255.55,0,search
O001155,P1004,U001805,2026-03-30,1,242.10,0,direct
O001156,P1004,U002592,2026-03-30,1,263.62,0,recommendation
O001157,P1004,U001258,2026-03-30,2,538.00,0,direct
O001158,P1004,U000217,2026-03-30,1,263.62,0,search
O001159,P1005,U002230,2026-03-30,1,116.10,0,campaign
O001160,P1005,U001730,2026-03-30,1,122.55,0,direct
O001161,P1005,U002175,2026-03-30,1,122.55,0,recommendation
O001162,P1005,U001167,2026-03-30,1,129.00,0,campaign
O001163,P1005,U000326,2026-03-30,1,116.10,0,search
O001164,P1001,U000030,2026-03-31,1,379.05,0,search
O001165,P1001,U001696,2026-03-31,1,399.00,0,recommendation
O001166,P1001,U001851,2026-03-31,1,391.02,0,recommendation
O001167,P1001,U000427,2026-03-31,1,399.00,0,recommendation
O001168,P1001,U002031,2026-03-31,1,379.05,0,campaign
O001169,P1001,U000599,2026-03-31,1,379.05,0,campaign
O001170,P1001,U000144,2026-03-31,1,379.05,1,recommendation
O001171,P1001,U001063,2026-03-31,1,379.05,0,campaign
O001172,P1001,U001877,2026-03-31,1,379.05,0,search
O001173,P1001,U001026,2026-03-31,1,379.05,0,search
O001174,P1001,U001621,2026-03-31,1,399.00,0,recommendation
O001175,P1001,U001790,2026-03-31,1,391.02,0,search
O001176,P1001,U000212,2026-03-31,1,399.00,0,search
O001177,P1001,U001508,2026-03-31,1,379.05,0,search
O001178,P1002,U000084,2026-03-31,1,783.02,0,search
O001179,P1002,U001432,2026-03-31,1,759.05,0,search
O001180,P1002,U001288,2026-03-31,1,719.10,0,search
O001181,P1002,U000079,2026-03-31,1,759.05,0,recommendation
O001182,P1002,U001060,2026-03-31,1,759.05,0,direct
O001183,P1002,U000979,2026-03-31,1,783.02,0,recommendation
O001184,P1002,U001073,2026-03-31,1,759.05,0,search
O001185,P1003,U000261,2026-03-31,1,413.10,0,recommendation
O001186,P1003,U000012,2026-03-31,1,449.82,0,search
O001187,P1003,U000908,2026-03-31,1,413.10,0,recommendation
O001188,P1003,U000428,2026-03-31,1,413.10,0,search
O001189,P1003,U001275,2026-03-31,1,436.05,0,search
O001190,P1003,U002483,2026-03-31,1,413.10,0,recommendation
O001191,P1004,U001890,2026-03-31,1,263.62,0,recommendation
O001192,P1004,U002582,2026-03-31,2,527.24,0,campaign
O001193,P1004,U001342,2026-03-31,2,527.24,0,search
O001194,P1004,U001694,2026-03-31,1,242.10,0,recommendation
O001195,P1005,U000284,2026-03-31,1,126.42,0,search
O001196,P1005,U000334,2026-03-31,1,126.42,0,search
O001197,P1005,U000346,2026-03-31,1,122.55,0,recommendation
O001198,P1005,U001442,2026-03-31,1,116.10,0,direct
O001199,P1005,U000626,2026-03-31,1,129.00,0,recommendation
O001200,P1005,U000201,2026-03-31,1,122.55,0,direct
O001201,P1001,U001077,2026-04-01,1,391.02,0,direct
O001202,P1001,U000242,2026-04-01,1,399.00,0,direct
O001203,P1001,U000623,2026-04-01,1,391.02,0,direct
O001204,P1001,U001412,2026-04-01,1,391.02,0,recommendation
O001205,P1002,U000616,2026-04-01,1,759.05,0,search
O001206,P1002,U000840,2026-04-01,1,799.00,1,campaign
O001207,P1002,U000596,2026-04-01,1,759.05,0,recommendation
O001208,P1002,U001432,2026-04-01,1,759.05,0,recommendation
O001209,P1002,U000559,2026-04-01,1,799.00,0,search
O001210,P1002,U000705,2026-04-01,1,759.05,0,recommendation
O001211,P1002,U002128,2026-04-01,1,783.02,0,direct
O001212,P1002,U000481,2026-04-01,2,1518.10,0,campaign
O001213,P1003,U000642,2026-04-01,2,918.00,0,recommendation
O001214,P1003,U001239,2026-04-01,1,459.00,1,search
O001215,P1003,U001531,2026-04-01,1,413.10,0,recommendation
O001216,P1003,U001097,2026-04-01,1,436.05,0,search
O001217,P1003,U000129,2026-04-01,1,449.82,0,campaign
O001218,P1003,U001249,2026-04-01,1,436.05,0,campaign
O001219,P1003,U000573,2026-04-01,1,459.00,0,search
O001220,P1003,U000758,2026-04-01,1,449.82,0,campaign
O001221,P1004,U000491,2026-04-01,1,242.10,0,recommendation
O001222,P1004,U000988,2026-04-01,1,269.00,0,search
O001223,P1004,U001848,2026-04-01,1,263.62,0,direct
O001224,P1004,U001796,2026-04-01,1,242.10,0,campaign
O001225,P1004,U000434,2026-04-01,2,511.10,0,search
O001226,P1004,U001464,2026-04-01,1,242.10,0,recommendation
O001227,P1005,U001190,2026-04-01,1,126.42,0,campaign
O001228,P1005,U000026,2026-04-01,2,245.10,0,recommendation
O001229,P1005,U000010,2026-04-01,1,122.55,0,direct
O001230,P1005,U000687,2026-04-01,1,129.00,0,campaign
O001231,P1001,U002412,2026-04-02,2,734.16,0,recommendation
O001232,P1001,U001785,2026-04-02,2,734.16,0,recommendation
O001233,P1001,U001575,2026-04-02,1,379.05,0,search
O001234,P1001,U002386,2026-04-02,1,367.08,0,recommendation
O001235,P1002,U000675,2026-04-02,1,759.05,0,search
O001236,P1002,U000354,2026-04-02,1,799.00,0,direct
O001237,P1002,U000894,2026-04-02,1,719.10,0,recommendation
O001238,P1002,U001814,2026-04-02,1,759.05,0,campaign
O001239,P1002,U001614,2026-04-02,1,719.10,0,campaign
O001240,P1002,U000176,2026-04-02,1,783.02,0,recommendation
O001241,P1002,U000807,2026-04-02,1,799.00,0,search
O001242,P1002,U000571,2026-04-02,2,1438.20,0,search
O001243,P1002,U002037,2026-04-02,1,719.10,0,campaign
O001244,P1003,U002593,2026-04-02,2,872.10,0,search
O001245,P1003,U000305,2026-04-02,1,459.00,0,recommendation
O001246,P1003,U000660,2026-04-02,1,413.10,0,recommendation
O001247,P1003,U002531,2026-04-02,2,872.10,0,search
O001248,P1003,U001601,2026-04-02,1,436.05,0,recommendation
O001249,P1003,U001327,2026-04-02,1,449.82,0,search
O001250,P1003,U001781,2026-04-02,1,449.82,0,direct
O001251,P1003,U001366,2026-04-02,1,436.05,0,search
O001252,P1004,U002207,2026-04-02,1,269.00,0,search
O001253,P1004,U001999,2026-04-02,1,255.55,0,campaign
O001254,P1004,U001463,2026-04-02,1,269.00,0,campaign
O001255,P1004,U001750,2026-04-02,1,263.62,0,search
O001256,P1004,U000353,2026-04-02,1,242.10,0,campaign
O001257,P1005,U000280,2026-04-02,1,129.00,0,campaign
O001258,P1005,U000495,2026-04-02,1,126.42,0,recommendation
O001259,P1005,U002298,2026-04-02,2,232.20,0,search
O001260,P1005,U000291,2026-04-02,1,129.00,0,search
O001261,P1005,U001688,2026-04-02,1,122.55,0,search
O001262,P1005,U000077,2026-04-02,2,245.10,0,recommendation
O001263,P1001,U000382,2026-04-03,1,399.00,0,search
O001264,P1001,U001506,2026-04-03,1,379.05,0,search
O001265,P1001,U001417,2026-04-03,1,367.08,0,direct
O001266,P1002,U000444,2026-04-03,1,799.00,0,search
O001267,P1002,U000831,2026-04-03,1,719.10,0,campaign
O001268,P1002,U001525,2026-04-03,1,719.10,0,direct
O001269,P1002,U002122,2026-04-03,1,719.10,0,search
O001270,P1002,U000442,2026-04-03,1,759.05,1,recommendation
O001271,P1002,U000177,2026-04-03,1,799.00,0,recommendation
O001272,P1002,U000332,2026-04-03,1,759.05,0,campaign
O001273,P1002,U001195,2026-04-03,2,1598.00,0,recommendation
O001274,P1003,U001406,2026-04-03,1,449.82,0,campaign
O001275,P1003,U001115,2026-04-03,1,449.82,0,recommendation
O001276,P1003,U001005,2026-04-03,1,459.00,0,search
O001277,P1003,U002206,2026-04-03,1,449.82,0,direct
O001278,P1003,U001673,2026-04-03,1,413.10,0,recommendation
O001279,P1003,U001655,2026-04-03,1,436.05,1,direct
O001280,P1003,U001169,2026-04-03,1,459.00,0,recommendation
O001281,P1003,U000214,2026-04-03,2,899.64,0,recommendation
O001282,P1003,U002125,2026-04-03,1,436.05,0,search
O001283,P1004,U000374,2026-04-03,1,242.10,0,search
O001284,P1004,U001522,2026-04-03,1,255.55,0,direct
O001285,P1004,U000394,2026-04-03,1,255.55,0,recommendation
O001286,P1004,U000899,2026-04-03,1,269.00,0,search
O001287,P1004,U001348,2026-04-03,1,263.62,0,direct
O001288,P1004,U002324,2026-04-03,1,263.62,0,campaign
O001289,P1005,U001220,2026-04-03,1,129.00,0,recommendation
O001290,P1005,U001274,2026-04-03,1,122.55,0,recommendation
O001291,P1005,U002367,2026-04-03,2,245.10,0,recommendation
O001292,P1005,U002564,2026-04-03,1,129.00,0,campaign
O001293,P1001,U000086,2026-04-04,1,379.05,0,direct
O001294,P1001,U001466,2026-04-04,1,391.02,0,direct
O001295,P1001,U002442,2026-04-04,2,758.10,0,direct
O001296,P1001,U000671,2026-04-04,2,758.10,0,recommendation
O001297,P1001,U000282,2026-04-04,1,367.08,0,recommendation
O001298,P1002,U000166,2026-04-04,1,799.00,0,recommendation
O001299,P1002,U001104,2026-04-04,1,759.05,0,campaign
O001300,P1002,U001675,2026-04-04,2,1438.20,0,campaign
O001301,P1002,U002597,2026-04-04,1,799.00,0,recommendation
O001302,P1002,U001459,2026-04-04,1,759.05,0,search
O001303,P1002,U000562,2026-04-04,1,759.05,0,campaign
O001304,P1002,U002592,2026-04-04,1,783.02,0,search
O001305,P1002,U001904,2026-04-04,2,1566.04,0,direct
O001306,P1002,U000682,2026-04-04,1,783.02,0,campaign
O001307,P1002,U001265,2026-04-04,1,799.00,0,direct
O001308,P1002,U000509,2026-04-04,2,1598.00,0,search
O001309,P1002,U000049,2026-04-04,2,1438.20,0,search
O001310,P1003,U001199,2026-04-04,1,449.82,0,recommendation
O001311,P1003,U001694,2026-04-04,1,436.05,1,campaign
O001312,P1003,U001782,2026-04-04,1,413.10,0,recommendation
O001313,P1003,U002600,2026-04-04,1,436.05,0,recommendation
O001314,P1003,U000444,2026-04-04,1,436.05,0,campaign
O001315,P1003,U001879,2026-04-04,1,413.10,0,direct
O001316,P1003,U001405,2026-04-04,1,436.05,0,search
O001317,P1003,U001814,2026-04-04,1,459.00,0,recommendation
O001318,P1003,U000092,2026-04-04,1,436.05,0,recommendation
O001319,P1004,U000181,2026-04-04,1,269.00,0,campaign
O001320,P1004,U000127,2026-04-04,1,242.10,0,campaign
O001321,P1004,U000936,2026-04-04,1,242.10,0,search
O001322,P1004,U001767,2026-04-04,1,255.55,0,search
O001323,P1004,U001109,2026-04-04,1,263.62,0,direct
O001324,P1004,U000147,2026-04-04,1,255.55,0,search
O001325,P1005,U000197,2026-04-04,1,126.42,0,campaign
O001326,P1005,U000030,2026-04-04,1,116.10,0,campaign
O001327,P1005,U000391,2026-04-04,1,116.10,0,recommendation
O001328,P1005,U001046,2026-04-04,1,122.55,0,search
O001329,P1005,U000445,2026-04-04,1,126.42,0,campaign
O001330,P1005,U001194,2026-04-04,1,126.42,0,direct
O001331,P1005,U001794,2026-04-04,1,122.55,0,search
O001332,P1001,U001098,2026-04-05,1,379.05,1,direct
O001333,P1001,U002529,2026-04-05,1,367.08,0,direct
O001334,P1001,U001562,2026-04-05,2,758.10,0,search
O001335,P1001,U000936,2026-04-05,1,399.00,0,direct
O001336,P1002,U000181,2026-04-05,2,1598.00,0,campaign
O001337,P1002,U000447,2026-04-05,1,719.10,0,recommendation
O001338,P1002,U001980,2026-04-05,1,783.02,0,campaign
O001339,P1002,U002232,2026-04-05,1,759.05,0,campaign
O001340,P1002,U002025,2026-04-05,2,1566.04,0,campaign
O001341,P1002,U000505,2026-04-05,1,783.02,0,campaign
O001342,P1002,U002152,2026-04-05,2,1518.10,0,recommendation
O001343,P1002,U000298,2026-04-05,1,783.02,0,search
O001344,P1002,U002373,2026-04-05,1,783.02,0,recommendation
O001345,P1002,U000974,2026-04-05,1,759.05,0,recommendation
O001346,P1002,U000812,2026-04-05,1,719.10,0,campaign
O001347,P1003,U000612,2026-04-05,1,449.82,0,direct
O001348,P1003,U000753,2026-04-05,2,826.20,0,recommendation
O001349,P1003,U002206,2026-04-05,1,449.82,0,recommendation
O001350,P1003,U002328,2026-04-05,2,918.00,0,direct
O001351,P1003,U000582,2026-04-05,1,459.00,0,campaign
O001352,P1003,U002570,2026-04-05,2,899.64,0,search
O001353,P1003,U002001,2026-04-05,2,826.20,0,campaign
O001354,P1003,U001129,2026-04-05,2,826.20,0,recommendation
O001355,P1003,U001921,2026-04-05,1,413.10,0,recommendation
O001356,P1003,U001094,2026-04-05,1,413.10,0,search
O001357,P1004,U002495,2026-04-05,1,263.62,0,recommendation
O001358,P1004,U002518,2026-04-05,1,255.55,0,direct
O001359,P1004,U001734,2026-04-05,1,269.00,0,direct
O001360,P1004,U000328,2026-04-05,2,527.24,0,campaign
O001361,P1004,U000684,2026-04-05,1,255.55,0,recommendation
O001362,P1004,U002398,2026-04-05,1,255.55,1,recommendation
O001363,P1005,U000869,2026-04-05,1,122.55,0,recommendation
O001364,P1005,U000547,2026-04-05,1,129.00,0,campaign
O001365,P1005,U002549,2026-04-05,1,116.10,0,recommendation
O001366,P1005,U002450,2026-04-05,1,122.55,0,search
O001367,P1005,U001827,2026-04-05,1,116.10,0,direct
O001368,P1001,U001028,2026-04-06,1,367.08,1,recommendation
O001369,P1001,U000154,2026-04-06,1,391.02,0,search
O001370,P1001,U000253,2026-04-06,1,399.00,0,direct
O001371,P1001,U002399,2026-04-06,1,391.02,0,direct
O001372,P1001,U001807,2026-04-06,1,391.02,0,direct
O001373,P1001,U002016,2026-04-06,1,379.05,1,campaign
O001374,P1001,U000593,2026-04-06,1,391.02,0,direct
